时间		开盘		最高		最低		收盘		涨幅		振幅		总手		金额		换手%		成交次数		
2018-04-02,一	65.50		68.60		62.80		66.01		+1.15%		8.89%		2,911,691	191,343,800	19.41		6302		

2018-04-03,二	64.00		64.60		63.02		64.05		-2.97%		2.39%		1,230,216	78,695,168	8.20		3320		

2018-04-04,三	64.89		66.14		64.00		64.10		+0.08%		3.34%		1,708,294	111,120,859	11.39		3859		

2018-04-09,一	63.05		63.87		61.10		63.16		-1.47%		4.32%		1,419,362	88,372,049	9.46		3065		

2018-04-10,二	63.51		63.75		61.50		62.21		-1.50%		3.56%		1,045,364	65,577,477	3.06		2178		

2018-04-11,三	62.40		62.96		61.58		61.85		-0.58%		2.22%		842,800		52,376,064	2.46		2182		

2018-04-12,四	61.85		63.47		61.81		62.22		+0.60%		2.68%		706,766		44,180,856	2.07		1986		

